tower,sim_id,wind_speed_id,wave_hs_id,wave_tp_id,wind_seed_id,mean_wind_speed,std_wind_speed,wave_hs,wave_tp,damage_weight,action_pitch_offset_deg,action_yaw_error_deg,action_ipc_level,damage_max,damage_base_section,damage_top_section,damage_mean_section,damage_max_section_id,damage_ratio_max,controllable_share_max,power_w,power_baseline_w,thrust_n,thrust_baseline_n,ct_ratio,cp_ratio
ref,1182,5,1,6,1,6.9975586,1.2975777,1.0569276,10.421364,331.19376,0.0,-30.0,0.0,6.457709e-06,6.457709e-06,6.515591e-07,4.028032e-06,1,1.9629147,0.76362026,4797057.0,6286621.0,1196015.0,1594686.8,0.75,0.76305807
ref,1183,5,1,7,1,6.9975586,1.2975777,1.0569276,11.537597,331.19376,0.0,-30.0,0.0,6.793581e-06,6.793581e-06,6.905305e-07,4.3729e-06,1,2.0139036,0.80405605,4797057.0,6286621.0,1196015.0,1594686.8,0.75,0.76305807
ref,1184,5,2,1,1,6.9975586,1.2975777,1.3227133,7.3925524,331.19376,0.0,-30.0,0.0,4.36612e-06,4.36612e-06,5.2564616e-07,2.889994e-06,1,1.5553838,0.44043604,4797057.0,6286621.0,1196015.0,1594686.8,0.75,0.76305807
ref,1185,5,2,2,1,6.9975586,1.2975777,1.3227133,8.160858,331.19376,0.0,-30.0,0.0,4.9942496e-06,4.9942496e-06,5.3814887e-07,3.2084913e-06,1,1.5877154,0.46607596,4797057.0,6286621.0,1196015.0,1594686.8,0.75,0.76305807
ref,1186,5,2,3,1,6.9975586,1.2975777,1.3227133,8.787041,331.19376,0.0,-30.0,0.0,5.839411e-06,5.839411e-06,5.825478e-07,3.7678622e-06,1,1.6459057,0.5122226,4797057.0,6286621.0,1196015.0,1594686.8,0.75,0.76305807
ref,1187,5,2,4,1,6.9975586,1.2975777,1.3227133,9.388358,331.19376,0.0,-30.0,0.0,6.718704e-06,6.718704e-06,5.8228017e-07,4.1833405e-06,1,1.7060004,0.55987954,4797057.0,6286621.0,1196015.0,1594686.8,0.75,0.76305807
ref,1188,5,2,5,1,6.9975586,1.2975777,1.3227133,10.030751,331.19376,0.0,-30.0,0.0,7.0505807e-06,7.0505807e-06,5.991524e-07,4.4847075e-06,1,1.7588118,0.6017605,4797057.0,6286621.0,1196015.0,1594686.8,0.75,0.76305807
ref,1189,5,2,6,1,6.9975586,1.2975777,1.3227133,10.800185,331.19376,0.0,-30.0,0.0,6.2982826e-06,6.2982826e-06,5.722205e-07,3.962705e-06,1,1.8104578,0.6427174,4797057.0,6286621.0,1196015.0,1594686.8,0.75,0.76305807
ref,1190,5,2,7,1,6.9975586,1.2975777,1.3227133,11.921865,331.19376,0.0,-30.0,0.0,6.1348132e-06,6.1348132e-06,5.8775464e-07,3.9284564e-06,1,1.8707204,0.6905074,4797057.0,6286621.0,1196015.0,1594686.8,0.75,0.76305807
ref,1191,5,3,1,1,6.9975586,1.2975777,1.5524389,7.6652484,331.19376,0.0,-30.0,0.0,4.525948e-06,4.525948e-06,5.283962e-07,2.893243e-06,1,1.4241507,0.33636418,4797057.0,6286621.0,1196015.0,1594686.8,0.75,0.76305807
ref,1192,5,3,2,1,6.9975586,1.2975777,1.5524389,8.440992,331.19376,0.0,-30.0,0.0,5.677893e-06,5.677893e-06,5.107017e-07,3.5304668e-06,1,1.4643263,0.36822468,4797057.0,6286621.0,1196015.0,1594686.8,0.75,0.76305807
ref,1193,5,3,3,1,6.9975586,1.2975777,1.5524389,9.0718975,331.19376,0.0,-30.0,0.0,5.745791e-06,5.745791e-06,5.741547e-07,3.5194137e-06,1,1.5258207,0.41699165,4797057.0,6286621.0,1196015.0,1594686.8,0.75,0.76305807
ref,1194,5,3,4,1,6.9975586,1.2975777,1.5524389,9.67668,331.19376,0.0,-30.0,0.0,5.6032477e-06,5.6032477e-06,5.484889e-07,3.5520334e-06,1,1.5811136,0.46084052,4797057.0,6286621.0,1196015.0,1594686.8,0.75,0.76305807
ref,1195,5,3,5,1,6.9975586,1.2975777,1.5524389,10.321719,331.19376,0.0,-30.0,0.0,5.647178e-06,5.647178e-06,5.271554e-07,3.546239e-06,1,1.6298232,0.4994687,4797057.0,6286621.0,1196015.0,1594686.8,0.75,0.76305807
ref,1196,5,3,6,1,6.9975586,1.2975777,1.5524389,11.092947,331.19376,0.0,-30.0,0.0,6.1579485e-06,6.1579485e-06,5.1079155e-07,3.8030378e-06,1,1.6846184,0.5429229,4797057.0,6286621.0,1196015.0,1594686.8,0.75,0.76305807
ref,1197,5,3,7,1,6.9975586,1.2975777,1.5524389,12.214801,331.19376,0.0,-30.0,0.0,5.5284013e-06,5.5284013e-06,5.114386e-07,3.5511223e-06,1,1.7441742,0.59015256,4797057.0,6286621.0,1196015.0,1594686.8,0.75,0.76305807
ref,1198,5,4,1,1,6.9975586,1.2975777,1.7832625,7.9244986,331.19376,0.0,-30.0,0.0,5.344959e-06,5.344959e-06,4.5117181e-07,3.307702e-06,1,1.3241472,0.25705847,4797057.0,6286621.0,1196015.0,1594686.8,0.75,0.76305807
ref,1199,5,4,2,1,6.9975586,1.2975777,1.7832625,8.7053795,331.19376,0.0,-30.0,0.0,5.491005e-06,5.491005e-06,5.108694e-07,3.369281e-06,1,1.3713081,0.29445842,4797057.0,6286621.0,1196015.0,1594686.8,0.75,0.76305807
ref,1200,5,4,3,1,6.9975586,1.2975777,1.7832625,9.339123,331.19376,0.0,-30.0,0.0,6.0749753e-06,6.0749753e-06,4.905866e-07,3.6501503e-06,1,1.4268175,0.3384791,4797057.0,6286621.0,1196015.0,1594686.8,0.75,0.76305807
ref,1201,5,4,4,1,6.9975586,1.2975777,1.7832625,9.945587,331.19376,0.0,-30.0,0.0,5.387191e-06,5.387191e-06,5.281983e-07,3.4270415e-06,1,1.4749485,0.37664843,4797057.0,6286621.0,1196015.0,1594686.8,0.75,0.76305807
ref,1202,5,4,5,1,6.9975586,1.2975777,1.7832625,10.591377,331.19376,0.0,-30.0,0.0,5.806088e-06,5.806088e-06,4.897782e-07,3.6044382e-06,1,1.5181209,0.41088545,4797057.0,6286621.0,1196015.0,1594686.8,0.75,0.76305807
ref,1203,5,4,6,1,6.9975586,1.2975777,1.7832625,11.3621645,331.19376,0.0,-30.0,0.0,5.481898e-06,5.481898e-06,4.764879e-07,3.3733972e-06,1,1.5708644,0.45271266,4797057.0,6286621.0,1196015.0,1594686.8,0.75,0.76305807
ref,1204,5,4,7,1,6.9975586,1.2975777,1.7832625,12.481005,331.19376,0.0,-30.0,0.0,5.83231e-06,5.83231e-06,4.953416e-07,3.683964e-06,1,1.6252711,0.49585873,4797057.0,6286621.0,1196015.0,1594686.8,0.75,0.76305807
ref,1205,5,5,1,1,6.9975586,1.2975777,2.040212,8.199097,331.19376,0.0,-30.0,0.0,5.268609e-06,5.268609e-06,4.743323e-07,3.2247697e-06,1,1.2444861,0.1938848,4797057.0,6286621.0,1196015.0,1594686.8,0.75,0.76305807
ref,1206,5,5,2,1,6.9975586,1.2975777,2.040212,8.983438,331.19376,0.0,-30.0,0.0,5.849007e-06,5.849007e-06,4.6643783e-07,3.5170656e-06,1,1.2955858,0.23440835,4797057.0,6286621.0,1196015.0,1594686.8,0.75,0.76305807
ref,1207,5,5,3,1,6.9975586,1.2975777,2.040212,9.618535,331.19376,0.0,-30.0,0.0,5.530334e-06,5.530334e-06,4.903575e-07,3.2876858e-06,1,1.3409755,0.27040377,4797057.0,6286621.0,1196015.0,1594686.8,0.75,0.76305807
ref,1208,5,5,4,1,6.9975586,1.2975777,2.040212,10.225178,331.19376,0.0,-30.0,0.0,5.2383693e-06,5.2383693e-06,4.6431407e-07,3.2372945e-06,1,1.3793408,0.3008286,4797057.0,6286621.0,1196015.0,1594686.8,0.75,0.76305807
ref,1209,5,5,5,1,6.9975586,1.2975777,2.040212,10.870011,331.19376,0.0,-30.0,0.0,5.143802e-06,5.143802e-06,5.0170485e-07,3.2174244e-06,1,1.4193404,0.33254954,4797057.0,6286621.0,1196015.0,1594686.8,0.75,0.76305807
ref,1210,5,5,6,1,6.9975586,1.2975777,2.040212,11.638242,331.19376,0.0,-30.0,0.0,5.6041044e-06,5.6041044e-06,4.949564e-07,3.472693e-06,1,1.4632121,0.36734113,4797057.0,6286621.0,1196015.0,1594686.8,0.75,0.76305807
ref,1211,5,5,7,1,6.9975586,1.2975777,2.040212,12.750769,331.19376,0.0,-30.0,0.0,5.4541065e-06,5.4541065e-06,4.853891e-07,3.4095974e-06,1,1.5094818,0.40403438,4797057.0,6286621.0,1196015.0,1594686.8,0.75,0.76305807
ref,1212,5,6,1,1,6.9975586,1.2975777,2.3611507,8.525253,331.19376,0.0,-30.0,0.0,4.630663e-06,4.630663e-06,4.4615854e-07,2.7718174e-06,1,1.1826026,0.14480934,4797057.0,6286621.0,1196015.0,1594686.8,0.75,0.76305807
ref,1213,5,6,2,1,6.9975586,1.2975777,2.3611507,9.3111925,331.19376,0.0,-30.0,0.0,6.5488057e-06,6.5488057e-06,4.6399302e-07,3.886156e-06,1,1.2262535,0.17942582,4797057.0,6286621.0,1196015.0,1594686.8,0.75,0.76305807
ref,1214,5,6,3,1,6.9975586,1.2975777,2.3611507,9.945848,331.19376,0.0,-30.0,0.0,5.6622957e-06,5.6622957e-06,4.3314486e-07,3.4487932e-06,1,1.2604566,0.2065499,4797057.0,6286621.0,1196015.0,1594686.8,0.75,0.76305807
ref,1215,5,6,4,1,6.9975586,1.2975777,2.3611507,10.550699,331.19376,0.0,-30.0,0.0,5.942556e-06,5.942556e-06,4.6125217e-07,3.577583e-06,1,1.2891501,0.22930476,4797057.0,6286621.0,1196015.0,1594686.8,0.75,0.76305807
ref,1216,5,6,5,1,6.9975586,1.2975777,2.3611507,11.1922655,331.19376,0.0,-30.0,0.0,5.8225346e-06,5.8225346e-06,5.040467e-07,3.5417715e-06,1,1.3231947,0.25630313,4797057.0,6286621.0,1196015.0,1594686.8,0.75,0.76305807
ref,1217,5,6,6,1,6.9975586,1.2975777,2.3611507,11.954876,331.19376,0.0,-30.0,0.0,5.347161e-06,5.347161e-06,4.7297405e-07,3.319497e-06,1,1.3565435,0.28274974,4797057.0,6286621.0,1196015.0,1594686.8,0.75,0.76305807
ref,1218,5,6,7,1,6.9975586,1.2975777,2.3611507,13.056154,331.19376,0.0,-30.0,0.0,5.5190435e-06,5.5190435e-06,4.1702856e-07,3.3903161e-06,1,1.3923396,0.31113705,4797057.0,6286621.0,1196015.0,1594686.8,0.75,0.76305807
ref,1219,5,7,1,1,6.9975586,1.2975777,2.8522766,8.9956455,331.19376,0.0,-30.0,0.0,6.137556e-06,6.137556e-06,4.643496e-07,3.6045622e-06,1,1.1275221,0.101128824,4797057.0,6286621.0,1196015.0,1594686.8,0.75,0.76305807
ref,1220,5,7,2,1,6.9975586,1.2975777,2.8522766,9.779453,331.19376,0.0,-30.0,0.0,6.2636013e-06,6.2636013e-06,4.4987902e-07,3.6444028e-06,1,1.156434,0.12405686,4797057.0,6286621.0,1196015.0,1594686.8,0.75,0.76305807
ref,1221,5,7,3,1,6.9975586,1.2975777,2.8522766,10.409815,331.19376,0.0,-30.0,0.0,7.4909713e-06,7.4909713e-06,4.497035e-07,4.223023e-06,1,1.1776392,0.14087325,4797057.0,6286621.0,1196015.0,1594686.8,0.75,0.76305807
ref,1222,5,7,4,1,6.9975586,1.2975777,2.8522766,11.008614,331.19376,0.0,-30.0,0.0,6.1357737e-06,6.1357737e-06,4.32014e-07,3.7369746e-06,1,1.199628,0.158311,4797057.0,6286621.0,1196015.0,1594686.8,0.75,0.76305807
ref,1223,5,7,5,1,6.9975586,1.2975777,2.8522766,11.641792,331.19376,0.0,-30.0,0.0,5.9670715e-06,5.9670715e-06,4.790648e-07,3.523861e-06,1,1.221105,0.17534292,4797057.0,6286621.0,1196015.0,1594686.8,0.75,0.76305807
ref,1224,5,7,6,1,6.9975586,1.2975777,2.8522766,12.391943,331.19376,0.0,-30.0,0.0,5.1465845e-06,5.1465845e-06,4.478786e-07,3.1926822e-06,1,1.2421622,0.19204192,4797057.0,6286621.0,1196015.0,1594686.8,0.75,0.76305807
ref,1225,5,7,7,1,6.9975586,1.2975777,2.8522766,13.470834,331.19376,0.0,-30.0,0.0,5.244448e-06,5.244448e-06,4.4200843e-07,3.1062482e-06,1,1.2650855,0.21022071,4797057.0,6286621.0,1196015.0,1594686.8,0.75,0.76305807
ref,1226,5,1,1,2,8.073767,1.091122,1.0569276,7.0533094,331.19376,0.0,-30.0,0.0,4.1090057e-06,4.1090057e-06,5.933996e-07,2.6892126e-06,1,1.9710174,0.77004594,7368661.5,9656751.0,1578646.0,2104861.2,0.75,0.76305807
ref,1227,5,1,2,2,8.073767,1.091122,1.0569276,7.8092723,331.19376,0.0,-30.0,0.0,4.0166374e-06,4.0166374e-06,6.144493e-07,2.7098715e-06,1,1.9963952,0.7901713,7368661.5,9656751.0,1578646.0,2104861.2,0.75,0.76305807
ref,1228,5,1,3,2,8.073767,1.091122,1.0569276,8.426987,331.19376,0.0,-30.0,0.0,4.860667e-06,4.860667e-06,6.673375e-07,3.23606e-06,1,2.0199714,0.80886793,7368661.5,9656751.0,1578646.0,2104861.2,0.75,0.76305807
ref,1229,5,1,4,2,8.073767,1.091122,1.0569276,9.021398,331.19376,0.0,-30.0,0.0,4.546416e-06,4.546416e-06,6.326706e-07,2.9914195e-06,1,2.0552032,0.8368078,7368661.5,9656751.0,1578646.0,2104861.2,0.75,0.76305807
ref,1230,5,1,5,2,8.073767,1.091122,1.0569276,9.657674,331.19376,0.0,-30.0,0.0,4.5720376e-06,4.5720376e-06,6.173736e-07,2.9371352e-06,1,2.0857623,0.8610421,7368661.5,9656751.0,1578646.0,2104861.2,0.75,0.76305807
ref,1231,5,1,6,2,8.073767,1.091122,1.0569276,10.421364,331.19376,0.0,-30.0,0.0,4.4790495e-06,4.4790495e-06,6.271697e-07,2.9186785e-06,1,2.1113796,0.88135743,7368661.5,9656751.0,1578646.0,2104861.2,0.75,0.76305807
ref,1232,5,1,7,2,8.073767,1.091122,1.0569276,11.537597,331.19376,0.0,-30.0,0.0,5.1328216e-06,5.1328216e-06,6.392665e-07,3.4121067e-06,1,2.1401587,0.90418,7368661.5,9656751.0,1578646.0,2104861.2,0.75,0.76305807
ref,1233,5,2,1,2,8.073767,1.091122,1.3227133,7.3925524,331.19376,0.0,-30.0,0.0,3.7338382e-06,3.7338382e-06,5.7427667e-07,2.4368067e-06,1,1.812236,0.6441275,7368661.5,9656751.0,1578646.0,2104861.2,0.75,0.76305807
ref,1234,5,2,2,2,8.073767,1.091122,1.3227133,8.160858,331.19376,0.0,-30.0,0.0,4.732295e-06,4.732295e-06,6.1831844e-07,3.0422061e-06,1,1.8416839,0.6674805,7368661.5,9656751.0,1578646.0,2104861.2,0.75,0.76305807
ref,1235,5,2,3,2,8.073767,1.091122,1.3227133,8.787041,331.19376,0.0,-30.0,0.0,4.9730534e-06,4.9730534e-06,6.0346247e-07,3.0912456e-06,1,1.8917155,0.70715714,7368661.5,9656751.0,1578646.0,2104861.2,0.75,0.76305807
ref,1236,5,2,4,2,8.073767,1.091122,1.3227133,9.388358,331.19376,0.0,-30.0,0.0,4.7136245e-06,4.7136245e-06,5.855144e-07,3.0836661e-06,1,1.9397388,0.74524105,7368661.5,9656751.0,1578646.0,2104861.2,0.75,0.76305807
ref,1237,5,2,5,2,8.073767,1.091122,1.3227133,10.030751,331.19376,0.0,-30.0,0.0,4.82669e-06,4.82669e-06,5.730302e-07,3.1233267e-06,1,1.9791859,0.7765239,7368661.5,9656751.0,1578646.0,2104861.2,0.75,0.76305807
ref,1238,5,2,6,2,8.073767,1.091122,1.3227133,10.800185,331.19376,0.0,-30.0,0.0,5.5733954e-06,5.5733954e-06,5.949804e-07,3.5482497e-06,1,2.0154998,0.80532193,7368661.5,9656751.0,1578646.0,2104861.2,0.75,0.76305807
ref,1239,5,2,7,2,8.073767,1.091122,1.3227133,11.921865,331.19376,0.0,-30.0,0.0,4.7815515e-06,4.7815515e-06,5.8939594e-07,3.108024e-06,1,2.0552967,0.836882,7368661.5,9656751.0,1578646.0,2104861.2,0.75,0.76305807
ref,1240,5,3,1,2,8.073767,1.091122,1.5524389,7.6652484,331.19376,0.0,-30.0,0.0,3.805914e-06,3.805914e-06,5.104686e-07,2.4130072e-06,1,1.6786877,0.53821975,7368661.5,9656751.0,1578646.0,2104861.2,0.75,0.76305807
ref,1241,5,3,2,2,8.073767,1.091122,1.5524389,8.440992,331.19376,0.0,-30.0,0.0,4.6659575e-06,4.6659575e-06,5.465509e-07,2.9594069e-06,1,1.722167,0.57270014,7368661.5,9656751.0,1578646.0,2104861.2,0.75,0.76305807
ref,1242,5,3,3,2,8.073767,1.091122,1.5524389,9.0718975,331.19376,0.0,-30.0,0.0,4.2536576e-06,4.2536576e-06,5.492004e-07,2.7397243e-06,1,1.7841958,0.6218908,7368661.5,9656751.0,1578646.0,2104861.2,0.75,0.76305807
ref,1243,5,3,4,2,8.073767,1.091122,1.5524389,9.67668,331.19376,0.0,-30.0,0.0,4.6655036e-06,4.6655036e-06,5.6452535e-07,2.9034557e-06,1,1.8357706,0.66279113,7368661.5,9656751.0,1578646.0,2104861.2,0.75,0.76305807
ref,1244,5,3,5,2,8.073767,1.091122,1.5524389,10.321719,331.19376,0.0,-30.0,0.0,5.2978853e-06,5.2978853e-06,5.5090004e-07,3.2484784e-06,1,1.8782518,0.69648004,7368661.5,9656751.0,1578646.0,2104861.2,0.75,0.76305807
ref,1245,5,3,6,2,8.073767,1.091122,1.5524389,11.092947,331.19376,0.0,-30.0,0.0,4.8992993e-06,4.8992993e-06,5.542111e-07,3.156758e-06,1,1.9230515,0.73200756,7368661.5,9656751.0,1578646.0,2104861.2,0.75,0.76305807
ref,1246,5,3,7,2,8.073767,1.091122,1.5524389,12.214801,331.19376,0.0,-30.0,0.0,4.750423e-06,4.750423e-06,5.66214e-07,3.04148e-06,1,1.968496,0.7680464,7368661.5,9656751.0,1578646.0,2104861.2,0.75,0.76305807
ref,1247,5,4,1,2,8.073767,1.091122,1.7832625,7.9244986,331.19376,0.0,-30.0,0.0,3.601475e-06,3.601475e-06,5.078952e-07,2.3573302e-06,1,1.558741,0.44309834,7368661.5,9656751.0,1578646.0,2104861.2,0.75,0.76305807
ref,1248,5,4,2,2,8.073767,1.091122,1.7832625,8.7053795,331.19376,0.0,-30.0,0.0,4.2855795e-06,4.2855795e-06,4.8409555e-07,2.6845335e-06,1,1.6175349,0.48972365,7368661.5,9656751.0,1578646.0,2104861.2,0.75,0.76305807
ref,1249,5,4,3,2,8.073767,1.091122,1.7832625,9.339123,331.19376,0.0,-30.0,0.0,4.7624617e-06,4.7624617e-06,5.193238e-07,2.9743123e-06,1,1.6816514,0.54057,7368661.5,9656751.0,1578646.0,2104861.2,0.75,0.76305807
ref,1250,5,4,4,2,8.073767,1.091122,1.7832625,9.945587,331.19376,0.0,-30.0,0.0,4.9334844e-06,4.9334844e-06,5.0849076e-07,2.9735547e-06,1,1.7332587,0.5814962,7368661.5,9656751.0,1578646.0,2104861.2,0.75,0.76305807
ref,1251,5,4,5,2,8.073767,1.091122,1.7832625,10.591377,331.19376,0.0,-30.0,0.0,4.8902184e-06,4.8902184e-06,5.171946e-07,3.1233958e-06,1,1.7767098,0.61595416,7368661.5,9656751.0,1578646.0,2104861.2,0.75,0.76305807
ref,1252,5,4,6,2,8.073767,1.091122,1.7832625,11.3621645,331.19376,0.0,-30.0,0.0,4.6278906e-06,4.6278906e-06,5.637737e-07,2.993082e-06,1,1.82649,0.6554314,7368661.5,9656751.0,1578646.0,2104861.2,0.75,0.76305807
ref,1253,5,4,7,2,8.073767,1.091122,1.7832625,12.481005,331.19376,0.0,-30.0,0.0,4.657121e-06,4.657121e-06,5.507813e-07,2.9534935e-06,1,1.8743916,0.69341874,7368661.5,9656751.0,1578646.0,2104861.2,0.75,0.76305807
ref,1254,5,5,1,2,8.073767,1.091122,2.040212,8.199097,331.19376,0.0,-30.0,0.0,3.7972122e-06,3.7972122e-06,4.5884426e-07,2.3693183e-06,1,1.4490621,0.35611975,7368661.5,9656751.0,1578646.0,2104861.2,0.75,0.76305807
ref,1255,5,5,2,2,8.073767,1.091122,2.040212,8.983438,331.19376,0.0,-30.0,0.0,4.7434746e-06,4.7434746e-06,4.496973e-07,2.857719e-06,1,1.5210043,0.41317207,7368661.5,9656751.0,1578646.0,2104861.2,0.75,0.76305807
ref,1256,5,5,3,2,8.073767,1.091122,2.040212,9.618535,331.19376,0.0,-30.0,0.0,4.77773e-06,4.77773e-06,4.730674e-07,2.9092241e-06,1,1.5802054,0.46012035,7368661.5,9656751.0,1578646.0,2104861.2,0.75,0.76305807
ref,1257,5,5,4,2,8.073767,1.091122,2.040212,10.225178,331.19376,0.0,-30.0,0.0,5.2948135e-06,5.2948135e-06,4.839633e-07,3.217665e-06,1,1.6271394,0.49734038,7368661.5,9656751.0,1578646.0,2104861.2,0.75,0.76305807
ref,1258,5,5,5,2,8.073767,1.091122,2.040212,10.870011,331.19376,0.0,-30.0,0.0,4.9732607e-06,4.9732607e-06,4.9605427e-07,3.081266e-06,1,1.6733134,0.5339577,7368661.5,9656751.0,1578646.0,2104861.2,0.75,0.76305807
ref,1259,5,5,6,2,8.073767,1.091122,2.040212,11.638242,331.19376,0.0,-30.0,0.0,5.01541e-06,5.01541e-06,4.8897755e-07,3.0703163e-06,1,1.7209941,0.57177,7368661.5,9656751.0,1578646.0,2104861.2,0.75,0.76305807
ref,1260,5,5,7,2,8.073767,1.091122,2.040212,12.750769,331.19376,0.0,-30.0,0.0,4.4309377e-06,4.4309377e-06,5.6026107e-07,2.807521e-06,1,1.7682178,0.6092198,7368661.5,9656751.0,1578646.0,2104861.2,0.75,0.76305807
ref,1261,5,6,1,2,8.073767,1.091122,2.3611507,8.525253,331.19376,0.0,-30.0,0.0,4.1421054e-06,4.1421054e-06,4.041659e-07,2.560496e-06,1,1.3533996,0.28025648,7368661.5,9656751.0,1578646.0,2104861.2,0.75,0.76305807
ref,1262,5,6,2,2,8.073767,1.091122,2.3611507,9.3111925,331.19376,0.0,-30.0,0.0,5.79525e-06,5.79525e-06,4.7652827e-07,3.2384162e-06,1,1.4219055,0.33458373,7368661.5,9656751.0,1578646.0,2104861.2,0.75,0.76305807
ref,1263,5,6,3,2,8.073767,1.091122,2.3611507,9.945848,331.19376,0.0,-30.0,0.0,4.8409975e-06,4.8409975e-06,5.00336e-07,2.9705768e-06,1,1.4721885,0.37445962,7368661.5,9656751.0,1578646.0,2104861.2,0.75,0.76305807
ref,1264,5,6,4,2,8.073767,1.091122,2.3611507,10.550699,331.19376,0.0,-30.0,0.0,5.499004e-06,5.499004e-06,4.699932e-07,3.3732892e-06,1,1.5122651,0.40624163,7368661.5,9656751.0,1578646.0,2104861.2,0.75,0.76305807
ref,1265,5,6,5,2,8.073767,1.091122,2.3611507,11.1922655,331.19376,0.0,-30.0,0.0,5.695124e-06,5.695124e-06,4.981226e-07,3.6058366e-06,1,1.5575093,0.44212162,7368661.5,9656751.0,1578646.0,2104861.2,0.75,0.76305807
ref,1266,5,6,6,2,8.073767,1.091122,2.3611507,11.954876,331.19376,0.0,-30.0,0.0,4.933365e-06,4.933365e-06,4.4713835e-07,2.962777e-06,1,1.5995778,0.4754832,7368661.5,9656751.0,1578646.0,2104861.2,0.75,0.76305807
ref,1267,5,6,7,2,8.073767,1.091122,2.3611507,13.056154,331.19376,0.0,-30.0,0.0,4.7001877e-06,4.7001877e-06,4.6863343e-07,2.939888e-06,1,1.6424421,0.5094758,7368661.5,9656751.0,1578646.0,2104861.2,0.75,0.76305807
ref,1268,5,7,1,2,8.073767,1.091122,2.8522766,8.9956455,331.19376,0.0,-30.0,0.0,5.780164e-06,5.780164e-06,4.796178e-07,3.5253556e-06,1,1.259182,0.20553906,7368661.5,9656751.0,1578646.0,2104861.2,0.75,0.76305807
ref,1269,5,7,2,2,8.073767,1.091122,2.8522766,9.779453,331.19376,0.0,-30.0,0.0,6.3244865e-06,6.3244865e-06,4.5833707e-07,3.6196932e-06,1,1.3097856,0.24566932,7368661.5,9656751.0,1578646.0,2104861.2,0.75,0.76305807
ref,1270,5,7,3,2,8.073767,1.091122,2.8522766,10.409815,331.19376,0.0,-30.0,0.0,5.7744346e-06,5.7744346e-06,4.478082e-07,3.2207074e-06,1,1.3452802,0.27381757,7368661.5,9656751.0,1578646.0,2104861.2,0.75,0.76305807
ref,1271,5,7,4,2,8.073767,1.091122,2.8522766,11.008614,331.19376,0.0,-30.0,0.0,5.3793183e-06,5.3793183e-06,4.153263e-07,3.2021414e-06,1,1.3807274,0.30192828,7368661.5,9656751.0,1578646.0,2104861.2,0.75,0.76305807
ref,1272,5,7,5,2,8.073767,1.091122,2.8522766,11.641792,331.19376,0.0,-30.0,0.0,5.3646545e-06,5.3646545e-06,4.845794e-07,3.1529594e-06,1,1.4140866,0.32838306,7368661.5,9656751.0,1578646.0,2104861.2,0.75,0.76305807
ref,1273,5,7,6,2,8.073767,1.091122,2.8522766,12.391943,331.19376,0.0,-30.0,0.0,5.15614e-06,5.15614e-06,4.3113167e-07,3.0750273e-06,1,1.4456463,0.35341087,7368661.5,9656751.0,1578646.0,2104861.2,0.75,0.76305807
ref,1274,5,7,7,2,8.073767,1.091122,2.8522766,13.470834,331.19376,0.0,-30.0,0.0,4.3648347e-06,4.3648347e-06,4.490491e-07,2.6600458e-06,1,1.4787796,0.37968656,7368661.5,9656751.0,1578646.0,2104861.2,0.75,0.76305807
ref,1275,5,1,1,3,7.4094696,1.5285095,1.0569276,7.0533094,331.19376,0.0,-30.0,0.0,5.7082093e-06,5.7082093e-06,5.596904e-07,3.6731403e-06,1,1.8492252,0.6734611,5762433.0,7551762.0,1343132.1,1790842.8,0.75,0.76305807
ref,1276,5,1,2,3,7.4094696,1.5285095,1.0569276,7.8092723,331.19376,0.0,-30.0,0.0,6.2495087e-06,6.2495087e-06,5.616435e-07,3.970388e-06,1,1.881092,0.6987323,5762433.0,7551762.0,1343132.1,1790842.8,0.75,0.76305807
ref,1277,5,1,3,3,7.4094696,1.5285095,1.0569276,8.426987,331.19376,0.0,-30.0,0.0,6.35212e-06,6.35212e-06,5.677684e-07,3.994472e-06,1,1.9113368,0.72271746,5762433.0,7551762.0,1343132.1,1790842.8,0.75,0.76305807
ref,1278,5,1,4,3,7.4094696,1.5285095,1.0569276,9.021398,331.19376,0.0,-30.0,0.0,6.760859e-06,6.760859e-06,5.8678484e-07,4.2001734e-06,1,1.9577274,0.7595066,5762433.0,7551762.0,1343132.1,1790842.8,0.75,0.76305807
ref,1279,5,1,5,3,7.4094696,1.5285095,1.0569276,9.657674,331.19376,0.0,-30.0,0.0,6.993451e-06,6.993451e-06,5.743171e-07,4.4418275e-06,1,1.9991702,0.7923719,5762433.0,7551762.0,1343132.1,1790842.8,0.75,0.76305807
ref,1280,5,1,6,3,7.4094696,1.5285095,1.0569276,10.421364,331.19376,0.0,-30.0,0.0,6.6655757e-06,6.6655757e-06,6.025344e-07,4.352857e-06,1,2.03481,0.8206354,5762433.0,7551762.0,1343132.1,1790842.8,0.75,0.76305807
ref,1281,5,1,7,3,7.4094696,1.5285095,1.0569276,11.537597,331.19376,0.0,-30.0,0.0,7.3500914e-06,7.3500914e-06,5.832473e-07,4.695185e-06,1,2.0758648,0.85319304,5762433.0,7551762.0,1343132.1,1790842.8,0.75,0.76305807
ref,1282,5,2,1,3,7.4094696,1.5285095,1.3227133,7.3925524,331.19376,0.0,-30.0,0.0,5.7538796e-06,5.7538796e-06,5.101995e-07,3.6553697e-06,1,1.6647062,0.527132,5762433.0,7551762.0,1343132.1,1790842.8,0.75,0.76305807
